"cell_id";"years_sampled";"dataset"
2398;1;"TIER1"
2401;1;"TIER1"
2402;3;"TIER1"
2403;2;"TIER1"
2404;3;"TIER1"
2405;3;"TIER1"
2406;5;"TIER1"
2407;3;"TIER1"
2408;2;"TIER1"
2410;3;"TIER1"
2414;3;"TIER1"
2419;2;"TIER1"
2421;1;"TIER1"
2423;2;"TIER1"
2432;2;"TIER1"
2433;2;"TIER1"
2434;2;"TIER1"
2436;2;"TIER1"
2437;1;"TIER1"
2438;2;"TIER1"
2440;2;"TIER1"
2441;3;"TIER1"
2449;1;"TIER1"
2452;2;"TIER1"
2453;2;"TIER1"
2454;2;"TIER1"
2455;2;"TIER1"
2464;2;"TIER1"
2465;1;"TIER1"
2466;2;"TIER1"
2468;3;"TIER1"
2469;4;"TIER1"
2470;3;"TIER1"
2477;3;"TIER1"
2485;1;"TIER1"
2494;1;"TIER1"
2495;2;"TIER1"
2496;4;"TIER1"
2497;3;"TIER1"
2498;3;"TIER1"
2499;3;"TIER1"
2500;3;"TIER1"
2501;2;"TIER1"
2502;2;"TIER1"
2505;3;"TIER1"
2511;2;"TIER1"
2519;2;"TIER1"
2525;3;"TIER1"
2526;2;"TIER1"
2527;4;"TIER1"
2528;6;"TIER1"
2529;5;"TIER1"
2530;1;"TIER1"
2531;3;"TIER1"
2532;5;"TIER1"
2533;5;"TIER1"
2534;1;"TIER1"
2537;2;"TIER1"
2539;4;"TIER1"
2540;2;"TIER1"
2558;2;"TIER1"
2559;4;"TIER1"
2560;3;"TIER1"
2561;2;"TIER1"
2562;3;"TIER1"
2563;5;"TIER1"
2564;1;"TIER1"
2566;3;"TIER1"
2572;2;"TIER1"
2586;1;"TIER1"
2589;1;"TIER1"
2590;1;"TIER1"
2591;2;"TIER1"
2592;2;"TIER1"
2593;2;"TIER1"
2594;4;"TIER1"
2596;2;"TIER1"
2598;4;"TIER1"
2602;1;"TIER1"
2606;2;"TIER1"
2622;7;"TIER1"
2623;1;"TIER1"
2624;1;"TIER1"
2625;1;"TIER1"
2626;2;"TIER1"
2627;2;"TIER1"
2628;2;"TIER1"
2629;2;"TIER1"
2630;2;"TIER1"
2631;2;"TIER1"
2633;2;"TIER1"
2634;2;"TIER1"
2635;3;"TIER1"
2640;1;"TIER1"
2655;4;"TIER1"
2656;3;"TIER1"
2657;2;"TIER1"
2658;3;"TIER1"
2659;3;"TIER1"
2660;6;"TIER1"
2663;1;"TIER1"
2664;3;"TIER1"
2665;4;"TIER1"
2666;3;"TIER1"
2667;2;"TIER1"
2672;2;"TIER1"
2676;3;"TIER1"
2679;1;"TIER1"
2688;2;"TIER1"
2689;4;"TIER1"
2690;2;"TIER1"
2691;1;"TIER1"
2692;2;"TIER1"
2693;1;"TIER1"
2694;4;"TIER1"
2695;2;"TIER1"
2699;2;"TIER1"
2700;2;"TIER1"
2705;4;"TIER1"
2706;1;"TIER1"
2721;2;"TIER1"
2723;2;"TIER1"
2724;2;"TIER1"
2725;5;"TIER1"
2727;5;"TIER1"
2731;3;"TIER1"
2744;3;"TIER1"
2745;2;"TIER1"
2753;2;"TIER1"
2754;1;"TIER1"
2755;2;"TIER1"
2756;1;"TIER1"
2757;2;"TIER1"
2758;2;"TIER1"
2759;4;"TIER1"
2761;2;"TIER1"
2762;2;"TIER1"
2776;2;"TIER1"
2782;1;"TIER1"
2785;5;"TIER1"
2786;5;"TIER1"
2787;1;"TIER1"
2788;3;"TIER1"
2789;4;"TIER1"
2790;2;"TIER1"
2791;4;"TIER1"
2793;3;"TIER1"
2794;3;"TIER1"
2803;3;"TIER1"
2815;2;"TIER1"
2817;3;"TIER1"
2818;3;"TIER1"
2819;2;"TIER1"
2820;2;"TIER1"
2821;4;"TIER1"
2822;2;"TIER1"
2823;1;"TIER1"
2824;2;"TIER1"
2825;4;"TIER1"
2839;2;"TIER1"
2840;2;"TIER1"
2841;2;"TIER1"
2850;1;"TIER1"
2851;2;"TIER1"
2852;1;"TIER1"
2853;3;"TIER1"
2854;2;"TIER1"
2855;2;"TIER1"
2856;1;"TIER1"
2857;3;"TIER1"
2858;1;"TIER1"
2872;1;"TIER1"
2880;1;"TIER1"
2882;2;"TIER1"
2884;4;"TIER1"
2885;2;"TIER1"
2886;1;"TIER1"
2888;2;"TIER1"
2911;1;"TIER1"
2912;2;"TIER1"
2913;5;"TIER1"
2914;4;"TIER1"
2915;1;"TIER1"
2916;5;"TIER1"
2917;4;"TIER1"
2921;1;"TIER1"
2927;2;"TIER1"
2941;3;"TIER1"
2942;2;"TIER1"
2943;4;"TIER1"
2944;4;"TIER1"
2946;1;"TIER1"
2949;3;"TIER1"
2971;2;"TIER1"
2974;1;"TIER1"
2983;1;"TIER1"
2987;2;"TIER1"
3001;2;"TIER1"
3002;2;"TIER1"
3003;2;"TIER1"
3013;2;"TIER1"
3015;2;"TIER1"
3016;1;"TIER1"
3018;1;"TIER1"
