"cell_id";"environmental_factor";"value"
1346;"temp_meanColdQtr";7,89137296867371
1346;"temp_meanWarmQtr";16,3936297040939
1346;"temp_seasonality";3,44209575896263
1347;"elevation";140,26413301456
1347;"humidity_meanAnn";76,1294162360421
1347;"precip_ann";1147,91914669011
1347;"precip_driestQtr";199,529045159214
1347;"precip_seasonality";29,8986164898644
1347;"precip_wettestQtr";383,335645865038
1347;"slope_deg";11,680561834747
1347;"temp_meanAnn";12,7423361620329
1347;"temp_meanColdQtr";8,9146480232279
1347;"temp_meanWarmQtr";16,9357284026746
1347;"temp_seasonality";3,24298865788028
1348;"elevation";540,684428215843
1348;"humidity_meanAnn";82,5428777873325
1348;"precip_ann";3172,37371705448
1348;"precip_driestQtr";475,899288932876
1348;"precip_seasonality";13,1103829121826
1348;"precip_wettestQtr";626,717761003853
1348;"slope_deg";20,6393096673257
1348;"temp_meanAnn";11,1295418710992
1348;"temp_meanColdQtr";6,81560343055442
1348;"temp_meanWarmQtr";15,4992382986711
1348;"temp_seasonality";3,51700053132407
1349;"elevation";808,042383430481
1349;"humidity_meanAnn";83,0515185287476
1349;"precip_ann";3180,37270876465
1349;"precip_driestQtr";532,778154022217
1349;"precip_seasonality";12,6826384134293
1349;"precip_wettestQtr";690,392573657227
1349;"slope_deg";18,5376902572274
1349;"temp_meanAnn";9,79945685472488
1349;"temp_meanColdQtr";5,08067446328402
1349;"temp_meanWarmQtr";14,2362582803726
1349;"temp_seasonality";3,71553549187183
1350;"elevation";1042,57378031921
1350;"humidity_meanAnn";83,4484621788025
1350;"precip_ann";3076,02806154785
1350;"precip_driestQtr";600,435983938599
1350;"precip_seasonality";12,4321855312347
1350;"precip_wettestQtr";774,808491278076
1350;"slope_deg";28,9791757185459
1350;"temp_meanAnn";7,82719553723335
1350;"temp_meanColdQtr";3,28181007279307
1350;"temp_meanWarmQtr";12,4923716596603
1350;"temp_seasonality";3,73196549017429
1351;"elevation";1101,35460365601
1351;"humidity_meanAnn";82,0813738319397
1351;"precip_ann";3050,41360187988
1351;"precip_driestQtr";559,990415142822
1351;"precip_seasonality";14,1630230559349
1351;"precip_wettestQtr";760,56995402832
1351;"slope_deg";28,0218712188721
1351;"temp_meanAnn";7,76403369526863
1351;"temp_meanColdQtr";3,20110051602214
1351;"temp_meanWarmQtr";12,4702254582405
1351;"temp_seasonality";3,75835060303211
1352;"elevation";1196,75954337158
1352;"humidity_meanAnn";81,0677810966492
1352;"precip_ann";2887,99810441895
1352;"precip_driestQtr";531,023416967773
1352;"precip_seasonality";16,6134579802513
1352;"precip_wettestQtr";770,984010064697
1352;"slope_deg";25,0059944441132
1352;"temp_meanAnn";6,53826124932766
1352;"temp_meanColdQtr";1,92994325844704
1352;"temp_meanWarmQtr";11,2091932390213
1352;"temp_seasonality";3,76139356870651
1353;"elevation";773,814131365967
1353;"humidity_meanAnn";79,1383927375794
1353;"precip_ann";2425,47914984131
1353;"precip_driestQtr";432,311211151123
1353;"precip_seasonality";21,2233564868927
1353;"precip_wettestQtr";704,038772143555
1353;"slope_deg";22,8362621856464
1353;"temp_meanAnn";7,67267796578407
1353;"temp_meanColdQtr";2,82133151740432
1353;"temp_meanWarmQtr";12,2606681932449
1353;"temp_seasonality";3,82388704178333
1354;"elevation";563,494986004639
1354;"humidity_meanAnn";78,2265778861999
1354;"precip_ann";2199,19099995117
1354;"precip_driestQtr";396,582198904419
1354;"precip_seasonality";21,3101196437836
1354;"precip_wettestQtr";648,385967489624
1354;"slope_deg";18,3805687006138
1354;"temp_meanAnn";8,61220423150063
1354;"temp_meanColdQtr";3,9569105150342
1354;"temp_meanWarmQtr";13,2845308489799
1354;"temp_seasonality";3,78155217633247
1355;"elevation";234,647339000942
1355;"humidity_meanAnn";76,5715124099731
1355;"precip_ann";1671,51105199631
1355;"precip_driestQtr";285,209972653198
1355;"precip_seasonality";22,1340710302353
1355;"precip_wettestQtr";474,223220013428
1355;"slope_deg";12,6550940980266
1355;"temp_meanAnn";11,357546005249
1355;"temp_meanColdQtr";6,52601151514053
1355;"temp_meanWarmQtr";15,8998555685043
1355;"temp_seasonality";3,80983957855701
1356;"elevation";13,7671050642298
1356;"humidity_meanAnn";75,9711418824624
1356;"precip_ann";1370,50428858811
1356;"precip_driestQtr";234,230298838102
1356;"precip_seasonality";22,4642188053836
1356;"precip_wettestQtr";391,255909710735
1356;"slope_deg";1,73440685286755
1356;"temp_meanAnn";12,4712049272721
1356;"temp_meanColdQtr";7,61804640696484
1356;"temp_meanWarmQtr";16,9581605756363
1356;"temp_seasonality";3,80441505067489
1357;"elevation";NA
1357;"humidity_meanAnn";78,0299944724499
1357;"precip_ann";NA
1357;"precip_driestQtr";309,492329609901
1357;"precip_seasonality";13,1747123680439
1357;"precip_wettestQtr";400,555358437168
1357;"slope_deg";NA
1357;"temp_meanAnn";11,6529350758148
1357;"temp_meanColdQtr";7,70754216494033
1357;"temp_meanWarmQtr";16,3892949831047
1357;"temp_seasonality";3,50936019521935
1358;"elevation";217,422625433459
1358;"humidity_meanAnn";79,1244836843452
1358;"precip_ann";1942,3261274814
1358;"precip_driestQtr";371,828197283492
1358;"precip_seasonality";14,2730673335057
1358;"precip_wettestQtr";503,405660061579
1358;"slope_deg";19,0930503299692
1358;"temp_meanAnn";11,3946864038305
1358;"temp_meanColdQtr";7,49579110891004
1358;"temp_meanWarmQtr";16,0412641007791
1358;"temp_seasonality";3,45582617167896
1359;"elevation";211,202728199629
1359;"humidity_meanAnn";80,328843865163
1359;"precip_ann";2209,92797121055
1359;"precip_driestQtr";436,804021680612
1359;"precip_seasonality";26,269661366996
1359;"precip_wettestQtr";743,318735410639
1359;"slope_deg";17,8597136890424
1359;"temp_meanAnn";10,7909087667838
1359;"temp_meanColdQtr";6,9846959991746
1359;"temp_meanWarmQtr";15,3522860196438
1359;"temp_seasonality";3,38409710881084
1360;"elevation";221,418321085432
1360;"humidity_meanAnn";79,9889703440856
1360;"precip_ann";2122,70482967645
1360;"precip_driestQtr";486,024449429679
1360;"precip_seasonality";15,6653515574801
1360;"precip_wettestQtr";641,115326947811
1360;"slope_deg";20,5281003643614
1360;"temp_meanAnn";11,039995725969
1360;"temp_meanColdQtr";7,60237241275836
1360;"temp_meanWarmQtr";15,5762027758482
1360;"temp_seasonality";3,23113534600122
1361;"elevation";220,768640692554
1361;"humidity_meanAnn";79,6025263409866
1361;"precip_ann";1937,31334554139
1361;"precip_driestQtr";425,313737635195
1361;"precip_seasonality";14,8434366711256
1361;"precip_wettestQtr";575,362582937509
1361;"slope_deg";24,842196320764
1361;"temp_meanAnn";11,2673611319753
1361;"temp_meanColdQtr";8,14854178395919
1361;"temp_meanWarmQtr";15,7593858004534
1361;"temp_seasonality";3,0856977963236
1362;"elevation";264,51837550695
1362;"humidity_meanAnn";79,9466476705127
1362;"precip_ann";1806,59464081542
1362;"precip_driestQtr";376,698068395544
1362;"precip_seasonality";16,13962681035
1362;"precip_wettestQtr";534,001108558732
1362;"slope_deg";23,4222668076251
1362;"temp_meanAnn";11,6145593464391
1362;"temp_meanColdQtr";8,4396831468139
1362;"temp_meanWarmQtr";15,960207110832
1362;"temp_seasonality";3,0569917117867
1363;"elevation";390,875929457548
1363;"humidity_meanAnn";80,4841765997853
1363;"precip_ann";1870,20656680776
1363;"precip_driestQtr";380,099783127618
1363;"precip_seasonality";18,5652577468936
1363;"precip_wettestQtr";579,062573790537
1363;"slope_deg";24,0053365659782
1363;"temp_meanAnn";10,9220056680627
1363;"temp_meanColdQtr";7,66407497579214
1363;"temp_meanWarmQtr";15,1595766420291
1363;"temp_seasonality";3,04092446239578
1364;"elevation";277,726624212035
1364;"humidity_meanAnn";80,6020044094731
1364;"precip_ann";1732,68927181421
1364;"precip_driestQtr";332,17841834589
1364;"precip_seasonality";22,0406494230821
1364;"precip_wettestQtr";558,732393483647
1364;"slope_deg";22,4410405564466
1364;"temp_meanAnn";11,7097318505856
1364;"temp_meanColdQtr";8,55277509226324
1364;"temp_meanWarmQtr";15,8311783981804
1364;"temp_seasonality";2,95132656310876
1365;"elevation";64,3353794009187
1365;"humidity_meanAnn";81,8055383137294
1365;"precip_ann";1036,16634720203
1365;"precip_driestQtr";228,47797203064
1365;"precip_seasonality";21,9202238151005
1365;"precip_wettestQtr";386,312994275774
1365;"slope_deg";7,54117284264675
1365;"temp_meanAnn";12,1626820393971
1365;"temp_meanColdQtr";8,9846020596368
1365;"temp_meanWarmQtr";16,1226278713771
1365;"temp_seasonality";2,89691108039447
1366;"elevation";92,806208078717
1366;"humidity_meanAnn";81,1383796554969
1366;"precip_ann";1170,80277080221
1366;"precip_driestQtr";225,26692824245
1366;"precip_seasonality";21,7701171451675
1366;"precip_wettestQtr";380,705880757844
1366;"slope_deg";8,76958500086424
1366;"temp_meanAnn";12,3083680363686
1366;"temp_meanColdQtr";8,65735040186418
1366;"temp_meanWarmQtr";16,1433815370238
1366;"temp_seasonality";3,02545498238052
1367;"elevation";271,700917068151
1367;"humidity_meanAnn";80,0767196234309
1367;"precip_ann";1654,59218105887
1367;"precip_driestQtr";271,57765221455
1367;"precip_seasonality";20,1674419234008
1367;"precip_wettestQtr";443,384391004901
1367;"slope_deg";13,8054710625088
1367;"temp_meanAnn";11,9148933040527
1367;"temp_meanColdQtr";7,97563281671051
1367;"temp_meanWarmQtr";15,7220822755281
1367;"temp_seasonality";3,12725543869669
1368;"elevation";311,11678944397
1368;"humidity_meanAnn";79,065687348175
1368;"precip_ann";1836,57313789063
1368;"precip_driestQtr";305,08144312439
1368;"precip_seasonality";19,5504117414474
1368;"precip_wettestQtr";492,694979745483
1368;"slope_deg";13,7863230800554
1368;"temp_meanAnn";11,722666168499
1368;"temp_meanColdQtr";7,37432824368477
1368;"temp_meanWarmQtr";15,5789248742104
1368;"temp_seasonality";3,32714607346058
1369;"elevation";455,277022408295
1369;"humidity_meanAnn";79,5431492477417
1369;"precip_ann";2104,46260836182
1369;"precip_driestQtr";400,674220059204
1369;"precip_seasonality";18,9772848917007
1369;"precip_wettestQtr";648,312552862549
1369;"slope_deg";17,0330428693041
1369;"temp_meanAnn";10,5787051305771
1369;"temp_meanColdQtr";6,41595628314018
1369;"temp_meanWarmQtr";14,5077145608902
1369;"temp_seasonality";3,27821661553383
1370;"elevation";430,029384554291
1370;"humidity_meanAnn";78,6295094291687
1370;"precip_ann";2085,65625952148
1370;"precip_driestQtr";323,932037095642
1370;"precip_seasonality";18,5719999492645
1370;"precip_wettestQtr";505,594368914795
1370;"slope_deg";19,2822605125576
1370;"temp_meanAnn";11,628686103344
1370;"temp_meanColdQtr";7,32174935321808
1370;"temp_meanWarmQtr";15,7588871850014
1370;"temp_seasonality";3,42231386153698
1371;"elevation";117,478470520401
1371;"humidity_meanAnn";78,1898703094482
1371;"precip_ann";1488,00661155396
1371;"precip_driestQtr";225,936365489197
1371;"precip_seasonality";18,9866636859894
1371;"precip_wettestQtr";348,325113809204
1371;"slope_deg";4,19402349559888
1371;"temp_meanAnn";12,5414716172218
1371;"temp_meanColdQtr";7,91892055840492
1371;"temp_meanWarmQtr";16,7627603494644
1371;"temp_seasonality";3,59833283472061
1372;"elevation";77,386978925705
1372;"humidity_meanAnn";78,3584818252563
1372;"precip_ann";973,073006164551
1372;"precip_driestQtr";180,317857002258
1372;"precip_seasonality";22,1211812932968
1372;"precip_wettestQtr";302,184593688965
1372;"slope_deg";0,465815083133057
1372;"temp_meanAnn";12,2754513800621
1372;"temp_meanColdQtr";7,59483806967735
1372;"temp_meanWarmQtr";16,5603953969955
1372;"temp_seasonality";3,63232594921589
1373;"elevation";143,077294338608
1373;"humidity_meanAnn";78,4701849708557
1373;"precip_ann";940,934373266602
1373;"precip_driestQtr";192,036153004456
1373;"precip_seasonality";24,7557261175156
1373;"precip_wettestQtr";338,525594088745
1373;"slope_deg";4,64698660451025
1373;"temp_meanAnn";11,521535948658
1373;"temp_meanColdQtr";6,856224522686
1373;"temp_meanWarmQtr";15,8050469765663
1373;"temp_seasonality";3,62700587239265
1374;"elevation";224,446420890045
1374;"humidity_meanAnn";78,0016448219299
1374;"precip_ann";1086,30130561523
1374;"precip_driestQtr";196,552273934937
1374;"precip_seasonality";30,133345848465
1374;"precip_wettestQtr";389,857814840698
1374;"slope_deg";6,64659117146032
1374;"temp_meanAnn";11,517092675972
1374;"temp_meanColdQtr";6,84495187792778
1374;"temp_meanWarmQtr";15,8272489702225
1374;"temp_seasonality";3,64521650598049
1375;"elevation";280,343027128601
1375;"humidity_meanAnn";76,9839883422852
1375;"precip_ann";1332,55348317871
1375;"precip_driestQtr";216,341548303223
1375;"precip_seasonality";33,2483723770142
1375;"precip_wettestQtr";460,696426040649
1375;"slope_deg";6,91601407859474
1375;"temp_meanAnn";11,5474374099731
1375;"temp_meanColdQtr";7,01060211882591
1375;"temp_meanWarmQtr";15,8506743398666
1375;"temp_seasonality";3,5857222902298
1376;"elevation";148,874281917175
1376;"humidity_meanAnn";76,026513825841
1376;"precip_ann";1186,79611444139
1376;"precip_driestQtr";208,643196356815
1376;"precip_seasonality";31,3828676906491
1376;"precip_wettestQtr";420,441206431243
1376;"slope_deg";11,2555599474769
1376;"temp_meanAnn";12,3187975868139
1376;"temp_meanColdQtr";8,20595070257584
1376;"temp_meanWarmQtr";16,5475277506505
1376;"temp_seasonality";3,37306807456874
1377;"elevation";85,7537166308443
1377;"humidity_meanAnn";75,8648617145893
1377;"precip_ann";1099,61397831952
1377;"precip_driestQtr";190,687233841813
1377;"precip_seasonality";31,2150900872262
1377;"precip_wettestQtr";379,031477369704
1377;"slope_deg";8,73818376496449
1377;"temp_meanAnn";13,0313346507671
1377;"temp_meanColdQtr";9,15582074130978
1377;"temp_meanWarmQtr";17,1704110870132
1377;"temp_seasonality";3,22664148743088
1378;"elevation";256,694968306072
1378;"humidity_meanAnn";81,8279891831758
1378;"precip_ann";2171,05393294869
1378;"precip_driestQtr";402,598033421423
1378;"precip_seasonality";13,7566853025634
1378;"precip_wettestQtr";536,816510853465
1378;"slope_deg";8,91891513741712
1378;"temp_meanAnn";12,2496825126752
1378;"temp_meanColdQtr";7,75045345527297
1378;"temp_meanWarmQtr";16,5068738640468
1378;"temp_seasonality";3,55007461777066
1379;"elevation";494,335216415405
1379;"humidity_meanAnn";82,6107245574951
1379;"precip_ann";2495,98366724854
1379;"precip_driestQtr";516,29045100708
1379;"precip_seasonality";13,7346556708336
1379;"precip_wettestQtr";683,535519738769
1379;"slope_deg";15,7043954099819
1379;"temp_meanAnn";10,9646924139976
1379;"temp_meanColdQtr";6,25878460242748
1379;"temp_meanWarmQtr";15,4249152844429
1379;"temp_seasonality";3,72395172023773
1380;"elevation";814,432817750549
1380;"humidity_meanAnn";83,1069031219482
1380;"precip_ann";2790,71117519531
1380;"precip_driestQtr";582,547508404541
1380;"precip_seasonality";13,244240485096
1380;"precip_wettestQtr";764,722805786133
1380;"slope_deg";29,677111691308
1380;"temp_meanAnn";9,22554889268875
1380;"temp_meanColdQtr";4,54745737921
1380;"temp_meanWarmQtr";13,9126755644798
1380;"temp_seasonality";3,80407996902466
1381;"elevation";855,376501835632
1381;"humidity_meanAnn";81,1427146759033
1381;"precip_ann";2654,72570263672
1381;"precip_driestQtr";493,874046542358
1381;"precip_seasonality";14,4393809294701
1381;"precip_wettestQtr";673,207017626953
1381;"slope_deg";29,0054281454921
1381;"temp_meanAnn";8,8481613366127
1381;"temp_meanColdQtr";4,12895647925735
1381;"temp_meanWarmQtr";13,584183525753
1381;"temp_seasonality";3,83699784033298
1382;"elevation";1066,87044210205
1382;"humidity_meanAnn";79,6277013763428
1382;"precip_ann";2582,03905140381
1382;"precip_driestQtr";445,012564837646
1382;"precip_seasonality";17,2096603356361
1382;"precip_wettestQtr";651,382703607178
1382;"slope_deg";24,1012946656149
1382;"temp_meanAnn";8,26279043674469
1382;"temp_meanColdQtr";3,51705198194832
1382;"temp_meanWarmQtr";13,005145203495
1382;"temp_seasonality";3,84611679079533
1383;"elevation";956,673704202271
1383;"humidity_meanAnn";78,7944315223694
1383;"precip_ann";2339,28957260742
1383;"precip_driestQtr";436,15670043335
1383;"precip_seasonality";18,7702028306961
1383;"precip_wettestQtr";666,213791918945
1383;"slope_deg";18,0624655964446
1383;"temp_meanAnn";7,09140423836708
1383;"temp_meanColdQtr";2,39992913425301
1383;"temp_meanWarmQtr";11,8311740521431
1383;"temp_seasonality";3,82203197979927
1384;"elevation";613,981807959747
1384;"humidity_meanAnn";76,4165104820251
1384;"precip_ann";2008,76109683838
1384;"precip_driestQtr";314,546097557068
1384;"precip_seasonality";20,7537342615128
1384;"precip_wettestQtr";506,305377407837
1384;"slope_deg";20,9597616089798
1384;"temp_meanAnn";10,6484246407986
1384;"temp_meanColdQtr";5,80519306824207
1384;"temp_meanWarmQtr";15,353100015831
1384;"temp_seasonality";3,88539847466946
1385;"elevation";103,237638234425
1385;"humidity_meanAnn";75,7468009391785
1385;"precip_ann";1401,16986988525
1385;"precip_driestQtr";247,39525700531
1385;"precip_seasonality";21,0268392087936
1385;"precip_wettestQtr";400,909949768066
1385;"slope_deg";5,76239892684817
1385;"temp_meanAnn";11,9184240628242
1385;"temp_meanColdQtr";6,91318253216743
1385;"temp_meanWarmQtr";16,4720734404564
1385;"temp_seasonality";3,89766711013317
1386;"elevation";32,8721472350242
1386;"humidity_meanAnn";75,0491685029805
1386;"precip_ann";1244,27048329166
1386;"precip_driestQtr";216,246588947364
1386;"precip_seasonality";20,2971492245917
1386;"precip_wettestQtr";340,010517848991
1386;"slope_deg";2,24209592826327
1386;"temp_meanAnn";12,3034153566266
1386;"temp_meanColdQtr";7,4768354537219
1386;"temp_meanWarmQtr";16,8744795534032
1386;"temp_seasonality";3,81853358610142
1387;"elevation";9,26770998083155
1387;"humidity_meanAnn";76,4903824580882
1387;"precip_ann";1137,55866666448
1387;"precip_driestQtr";246,547963170064
1387;"precip_seasonality";14,6709917693811
1387;"precip_wettestQtr";328,08380817583
1387;"slope_deg";0,204955246324507
1387;"temp_meanAnn";11,9102301002702
1387;"temp_meanColdQtr";7,6287838584911
1387;"temp_meanWarmQtr";16,7211582725237
1387;"temp_seasonality";3,68079249771236
1388;"elevation";193,885637150265
1388;"humidity_meanAnn";77,7960650158541
1388;"precip_ann";1500,27461817762
1388;"precip_driestQtr";321,869798163563
1388;"precip_seasonality";12,9768467982748
1388;"precip_wettestQtr";410,427740900928
1388;"slope_deg";16,7453388085626
1388;"temp_meanAnn";11,0774579592989
1388;"temp_meanColdQtr";6,80684209820109
1388;"temp_meanWarmQtr";15,8183505812888
1388;"temp_seasonality";3,65002746592238
1389;"elevation";291,89315871418
1389;"humidity_meanAnn";79,0338787223816
1389;"precip_ann";1909,05170441756
1389;"precip_driestQtr";409,899881304932
1389;"precip_seasonality";13,862949742794
1389;"precip_wettestQtr";540,173950091553
1389;"slope_deg";17,9587421544182
1389;"temp_meanAnn";10,5440636938095
1389;"temp_meanColdQtr";6,150457330966
1389;"temp_meanWarmQtr";15,1898343417168
1389;"temp_seasonality";3,66451591625214
1390;"elevation";362,666367254829
1390;"humidity_meanAnn";79,3171792449951
1390;"precip_ann";2434,42445355225
1390;"precip_driestQtr";445,57168079834
1390;"precip_seasonality";17,842634500885
1390;"precip_wettestQtr";640,413871276856
1390;"slope_deg";21,2001567695914
1390;"temp_meanAnn";11,2670166787148
1390;"temp_meanColdQtr";6,90496217341423
1390;"temp_meanWarmQtr";15,8982873157501
1390;"temp_seasonality";3,64653368234634
1391;"elevation";326,036788578109
1391;"humidity_meanAnn";78,9152374942309
1391;"precip_ann";2239,91282077876
1391;"precip_driestQtr";422,479082699309
1391;"precip_seasonality";15,606964999801
1391;"precip_wettestQtr";578,299841982727
1391;"slope_deg";25,4416578344408
1391;"temp_meanAnn";10,956562597016
1391;"temp_meanColdQtr";7,29903790864115
1391;"temp_meanWarmQtr";15,5872861189741
1391;"temp_seasonality";3,35934228752145
1392;"elevation";248,475547163106
1392;"humidity_meanAnn";79,5644269393759
1392;"precip_ann";2037,55374072319
1392;"precip_driestQtr";393,21284245251
1392;"precip_seasonality";16,2174447075114
1392;"precip_wettestQtr";556,314240316866
1392;"slope_deg";23,8930344270254
1392;"temp_meanAnn";11,4022370555335
1392;"temp_meanColdQtr";7,98197039037133
1392;"temp_meanWarmQtr";15,9374818033558
1392;"temp_seasonality";3,22339443027512
1393;"elevation";192,016486140615
1393;"humidity_meanAnn";79,8059925857821
1393;"precip_ann";1901,96015434551
1393;"precip_driestQtr";341,088836655832
1393;"precip_seasonality";17,8137830657642
1393;"precip_wettestQtr";504,695342327199
1393;"slope_deg";19,5695434378268
1393;"temp_meanAnn";12,0028046577591
1393;"temp_meanColdQtr";8,6451275740524
1393;"temp_meanWarmQtr";16,4213946065964
1393;"temp_seasonality";3,15281676657202
1394;"elevation";256,474889863932
1394;"humidity_meanAnn";79,5593454628426
1394;"precip_ann";1872,7320004972
1394;"precip_driestQtr";326,750913883172
1394;"precip_seasonality";20,0920447605077
1394;"precip_wettestQtr";514,739958097727
1394;"slope_deg";19,8334010241548
1394;"temp_meanAnn";11,8730433672121
1394;"temp_meanColdQtr";8,58153710540812
1394;"temp_meanWarmQtr";16,1802558336095
1394;"temp_seasonality";3,08166834358421
1395;"elevation";143,267364614082
1395;"humidity_meanAnn";80,538977186296
1395;"precip_ann";1623,73178804186
1395;"precip_driestQtr";278,63764695315
1395;"precip_seasonality";22,0086930899123
1395;"precip_wettestQtr";467,980360211568
1395;"slope_deg";19,3731084546281
1395;"temp_meanAnn";11,9630505083423
1395;"temp_meanColdQtr";8,68463466992621
1395;"temp_meanWarmQtr";16,1457048086992
1395;"temp_seasonality";3,02266176947544
1396;"elevation";190,357216855342
1396;"humidity_meanAnn";81,3040365679219
1396;"precip_ann";1302,70259619557
1396;"precip_driestQtr";249,103292210717
1396;"precip_seasonality";21,7690383339198
1396;"precip_wettestQtr";418,347947872005
1396;"slope_deg";22,6691868375551
1396;"temp_meanAnn";11,7479613278851
1396;"temp_meanColdQtr";8,55694029411017
1396;"temp_meanWarmQtr";15,8389291421584
1396;"temp_seasonality";2,95390205628351
1397;"elevation";184,660435496941
1397;"humidity_meanAnn";82,0612962166253
1397;"precip_ann";1256,59909680886
1397;"precip_driestQtr";240,060763056341
1397;"precip_seasonality";22,6928123391418
1397;"precip_wettestQtr";413,181424173495
1397;"slope_deg";12,7694953319888
1397;"temp_meanAnn";12,1161628366486
1397;"temp_meanColdQtr";8,51709852253088
1397;"temp_meanWarmQtr";15,9287136050313
1397;"temp_seasonality";3,001096647714
1398;"elevation";153,897344308631
1398;"humidity_meanAnn";81,1437986759269
1398;"precip_ann";1252,99335287898
1398;"precip_driestQtr";259,482155385381
1398;"precip_seasonality";20,5483994334882
1398;"precip_wettestQtr";425,341004000776
1398;"slope_deg";9,32475426750229
1398;"temp_meanAnn";11,9768763204486
1398;"temp_meanColdQtr";8,23112161605263
1398;"temp_meanWarmQtr";15,7331126170964
1398;"temp_seasonality";3,03473396200345
1399;"elevation";165,864880317969
1399;"humidity_meanAnn";79,5036162359975
1399;"precip_ann";1431,26282494653
1399;"precip_driestQtr";279,283046039288
1399;"precip_seasonality";21,8854396274273
1399;"precip_wettestQtr";476,403662491236
1399;"slope_deg";9,67701565619778
1399;"temp_meanAnn";12,059670178591
1399;"temp_meanColdQtr";7,99710709209931
1399;"temp_meanWarmQtr";15,8235517144815
1399;"temp_seasonality";3,1602474485055
1400;"elevation";256,72720120964
1400;"humidity_meanAnn";79,9387392456055
1400;"precip_ann";1757,05793613281
1400;"precip_driestQtr";383,696849691772
1400;"precip_seasonality";22,3267824857712
1400;"precip_wettestQtr";661,566520898437
1400;"slope_deg";10,2911986793429
1400;"temp_meanAnn";10,5248113194466
1400;"temp_meanColdQtr";6,34082706685066
1400;"temp_meanWarmQtr";14,2335938257217
1400;"temp_seasonality";3,19479456818104
1401;"elevation";353,687838555908
1401;"humidity_meanAnn";79,1361945556641
1401;"precip_ann";1996,72745545654
1401;"precip_driestQtr";329,305432365417
1401;"precip_seasonality";22,0022844463348
1401;"precip_wettestQtr";563,81279970398
1401;"slope_deg";17,7286207647756
1401;"temp_meanAnn";11,5269796928406
1401;"temp_meanColdQtr";7,2242615963459
1401;"temp_meanWarmQtr";15,4494291603088
1401;"temp_seasonality";3,33095994951725
1402;"elevation";57,4810059573412
1402;"humidity_meanAnn";78,0006161399841
1402;"precip_ann";1331,213287323
1402;"precip_driestQtr";211,068478804016
1402;"precip_seasonality";22,7949018075943
1402;"precip_wettestQtr";368,700571389771
1402;"slope_deg";3,17429436733201
1402;"temp_meanAnn";12,8571430443764
1402;"temp_meanColdQtr";8,25315114908218
1402;"temp_meanWarmQtr";16,8761072151184
1402;"temp_seasonality";3,4991740637064
1403;"elevation";52,5000478212357
1403;"humidity_meanAnn";78,0001004302978
1403;"precip_ann";982,114182733154
1403;"precip_driestQtr";161,751196270752
1403;"precip_seasonality";23,8447183858871
1403;"precip_wettestQtr";284,020075093079
1403;"slope_deg";1,16780438126847
1403;"temp_meanAnn";12,7379491857529
1403;"temp_meanColdQtr";8,10117331857681
1403;"temp_meanWarmQtr";16,8461110113144
1403;"temp_seasonality";3,55321635038853
1404;"elevation";143,056173270416
1404;"humidity_meanAnn";78,0937138313293
1404;"precip_ann";955,181966351318
1404;"precip_driestQtr";177,245081011963
1404;"precip_seasonality";26,101671440506
1404;"precip_wettestQtr";320,885915792847
1404;"slope_deg";5,39016535419524
1404;"temp_meanAnn";12,0235978593826
1404;"temp_meanColdQtr";7,45014016780853
1404;"temp_meanWarmQtr";16,2228424082756
1404;"temp_seasonality";3,5565372500658
1405;"elevation";295,427558289337
1405;"humidity_meanAnn";77,687022983551
1405;"precip_ann";1120,57500923462
1405;"precip_driestQtr";210,532143359375
1405;"precip_seasonality";29,7785619047165
1405;"precip_wettestQtr";415,809352511597
1405;"slope_deg";8,06360349146873
1405;"temp_meanAnn";11,6143200867653
1405;"temp_meanColdQtr";7,04219977684021
1405;"temp_meanWarmQtr";15,8384287029266
1405;"temp_seasonality";3,56084647092819
1406;"elevation";233,210421940613
1406;"humidity_meanAnn";77,3537814270019
1406;"precip_ann";1169,81732844238
1406;"precip_driestQtr";223,433442529297
1406;"precip_seasonality";32,7214985614777
1406;"precip_wettestQtr";468,463548022461
1406;"slope_deg";6,52786343923961
1406;"temp_meanAnn";11,4286361761093
1406;"temp_meanColdQtr";6,96798503751755
1406;"temp_meanWarmQtr";15,6737279196739
1406;"temp_seasonality";3,5265812063694
1407;"elevation";245,343475748444
1407;"humidity_meanAnn";76,5703915328979
1407;"precip_ann";1302,63713780518
1407;"precip_driestQtr";228,522233770752
1407;"precip_seasonality";31,1559023443222
1407;"precip_wettestQtr";460,823979699707
1407;"slope_deg";11,2816929422826
1407;"temp_meanAnn";11,7596080508232
1407;"temp_meanColdQtr";7,54917385964394
1407;"temp_meanWarmQtr";16,0178732540131
1407;"temp_seasonality";3,42411812076569
1408;"elevation";66,8613445964967
1408;"humidity_meanAnn";75,4048239172584
1408;"precip_ann";1121,28962862206
1408;"precip_driestQtr";196,989581189465
1408;"precip_seasonality";30,8256390645371
1408;"precip_wettestQtr";393,471160645642
1408;"slope_deg";4,85458410691248
1408;"temp_meanAnn";12,9359603398283
1408;"temp_meanColdQtr";8,91161849148851
1408;"temp_meanWarmQtr";17,095797705569
1408;"temp_seasonality";3,30810913060441
1409;"elevation";53,0569774209257
1409;"humidity_meanAnn";82,4802321944707
1409;"precip_ann";2076,22460502429
1409;"precip_driestQtr";507,415545214082
1409;"precip_seasonality";15,2274361811186
1409;"precip_wettestQtr";687,2938437895
1409;"slope_deg";4,2137624683593
1409;"temp_meanAnn";12,0869980023851
1409;"temp_meanColdQtr";7,61632860417952
