"";"sp";"wc";"bc";"network.category";"landscape.category";"dispersal.category";"degree";"dispersal.distance";"presences"
"262";"sp04";399,597609718206;12683386813747516;"dd05";"sa04";"dk02";21;0,106147804895572;35
"263";"sp05";416,068122079662;50363836047255,3;"dd05";"sa04";"dk02";14;2,69492790983585;16
"264";"sp06";935,888235508995;2395438492784175104;"dd05";"sa04";"dk02";11;3,88094722386399;53
"265";"sp07";610,568974761383;190164700130504256;"dd05";"sa04";"dk02";14;1,01423746347427;52
"266";"sp08";547,797287344545;1310389091352748288;"dd05";"sa04";"dk02";17;0,909881460666657;54
"267";"sp09";619,6253375323;2228249004846712832;"dd05";"sa04";"dk02";16;2,44770271764664;55
"268";"sp10";297,569329626412;2164794398818872;"dd05";"sa04";"dk02";15;13,6802123657744;26
"269";"sp11";744,600205946092;333368391156852672;"dd05";"sa04";"dk02";20;4,03500673452717;47
"270";"sp12";276,201116453996;263998984797758;"dd05";"sa04";"dk02";22;0,975793077796698;20
"271";"sp13";78,5886614810284;33302002471397096;"dd05";"sa04";"dk02";10;0,457257782667875;21
"272";"sp14";542,942542861188;226997699764224128;"dd05";"sa04";"dk02";14;0,180293595045805;53
"273";"sp15";117,896970064234;41776153631184392;"dd05";"sa04";"dk02";17;0,732909611350515;25
"274";"sp16";775,27141522071;46959918775095480;"dd05";"sa04";"dk02";15;1,79604170908626;45
"275";"sp17";391,172724017371;290292023705376;"dd05";"sa04";"dk02";15;1,13810051054356;22
"276";"sp18";675,067684321548;2294189110921953;"dd05";"sa04";"dk02";18;3,1635803131905;20
"277";"sp19";124,153327104777;80565196256698800;"dd05";"sa04";"dk02";13;0,255676746368408;35
"278";"sp20";337,505352867994;185634903169323008;"dd05";"sa04";"dk02";16;1,20991411063957;53
"279";"sp21";36,4285327061687;23499820976531,6;"dd05";"sa04";"dk02";12;0,716233366727829;15
"280";"sp22";423,861344110962;12542712641655296000;"dd05";"sa04";"dk02";15;8,87867361601837;47
"281";"sp23";234,684852912324;847342504074242176;"dd05";"sa04";"dk02";17;3,90013116279942;21
"282";"sp24";67,9298246210985;11937760762141434;"dd05";"sa04";"dk02";19;1,08133615627885;16
"283";"sp25";771,181985598219;1357056597429761280;"dd05";"sa04";"dk02";16;0,48262547776103;54
"284";"sp26";206,98690813583;1305738316881597696;"dd05";"sa04";"dk02";17;0,624534497410059;34
"285";"sp27";356,864630131792;1277043777543018240;"dd05";"sa04";"dk02";14;0,256596365571022;54
"286";"sp28";462,841127400555;16418011806103648;"dd05";"sa04";"dk02";19;0,704289257188462;44
"287";"sp29";147,504355024153;31276558743912184;"dd05";"sa04";"dk02";20;3,99144374211343;16
"288";"sp30";800,1270116059;128367629045120064;"dd05";"sa04";"dk02";19;1,58105307959749;52
"289";"sp01";7,03100667370416;7363302475026122752;"dd01";"sa01";"dk04";4;0,0264423819244256;13
"290";"sp02";72,1041384183149;799004186876,512;"dd01";"sa01";"dk04";4;0,910515470714638;76
"291";"sp03";0,161114853757946;128744938584,651;"dd01";"sa01";"dk04";6;1,67975742245714;9
"292";"sp04";153,33196284909;2691246269464200;"dd01";"sa01";"dk04";7;8,99849933341039;38
"293";"sp05";23,1186529956374;356933755664371;"dd01";"sa01";"dk04";3;1,28031959508856;14
"294";"sp06";136,072067635172;91850418547370912;"dd01";"sa01";"dk04";5;1,41535858934124;77
"295";"sp07";44,4799304768304;8307856475,6252;"dd01";"sa01";"dk04";3;2,16047444651473;65
"296";"sp08";31,390391805564;600380508489993;"dd01";"sa01";"dk04";2;0,560614705167144;74
"297";"sp09";130,012254946422;68150042993555103744;"dd01";"sa01";"dk04";7;5,47218250212517;77
"298";"sp10";30,1755813887448;4349693268437420032;"dd01";"sa01";"dk04";7;0,69787068345471;24
"299";"sp12";12,4336695684908;545422510077445;"dd01";"sa01";"dk04";4;5,74746927088668;15
"300";"sp14";14,4582640162365;147172945386,969;"dd01";"sa01";"dk04";2;4,32893406228623;60
"301";"sp15";4,39942394352678;1065998598,46677;"dd01";"sa01";"dk04";3;1,43588689093788;5
"302";"sp16";187,217315033192;30046281132345,3;"dd01";"sa01";"dk04";4;0,602575910020702;61
"303";"sp17";5,34966323922929;461889,038522846;"dd01";"sa01";"dk04";3;0,616840836902459;18
"304";"sp18";16,6670043690779;440612563727698;"dd01";"sa01";"dk04";6;1,55802005032698;15
"305";"sp19";5,95021957999609;6033490,73200629;"dd01";"sa01";"dk04";3;4,26569482315145;18
"306";"sp21";8,12473522969877;13109360853002,9;"dd01";"sa01";"dk04";4;2,98376203565521;11
"307";"sp22";129,799697911571;8061678228,17259;"dd01";"sa01";"dk04";4;3,09117459494594;42
"308";"sp24";5,33965777334911;466344253,225834;"dd01";"sa01";"dk04";7;1,09237969383661;4
"309";"sp25";117,983247154451;308510321,958448;"dd01";"sa01";"dk04";4;2,49240353383652;76
"310";"sp26";31,7795595011066;137425359033,431;"dd01";"sa01";"dk04";8;0,819287613028775;14
"311";"sp28";172,600132540824;1001587071413001;"dd01";"sa01";"dk04";5;2,08668546119057;59
"312";"sp30";83,9218111769538;56840048303236538368;"dd01";"sa01";"dk04";3;1,4331483949589;74
"313";"sp01";13,0028492583975;2,10316256975462e+22;"dd03";"sa03";"dk05";7;0,254536102548996;34
"314";"sp02";518,569921686983;1,00794291283702e+25;"dd03";"sa03";"dk05";10;2,70614371448755;49
"315";"sp03";15,4164934607904;7,73773501918306e+20;"dd03";"sa03";"dk05";12;8,41115418771162;8
"316";"sp04";48,3569382955161;2,42073283739895e+23;"dd03";"sa03";"dk05";8;5,6095559072114;31
"317";"sp05";13,0992534230134;3,17356143908384e+20;"dd03";"sa03";"dk05";8;1,28925188444555;10
"318";"sp06";238,002007216859;2,14322148359212e+25;"dd03";"sa03";"dk05";13;5,91512595828543;56
"319";"sp07";294,859534326483;6,64270228026068e+26;"dd03";"sa03";"dk05";13;14,4613215542378;61
"320";"sp08";157,594855134367;3,94893975505907e+25;"dd03";"sa03";"dk05";6;13,0122066133453;58
"321";"sp09";231,690483042781;1,75042581665688e+26;"dd03";"sa03";"dk05";9;3,32362579164987;60
"322";"sp10";98,8940348767856;5,83000563104184e+22;"dd03";"sa03";"dk05";11;1,92111532762647;18
"323";"sp11";309,683606859437;1,40254084725687e+26;"dd03";"sa03";"dk05";11;3,15307816645213;60
"324";"sp12";66,5583629186117;1,62670673556587e+22;"dd03";"sa03";"dk05";15;1,47383005544543;13
"325";"sp13";33,3501562232314;9,08562682148969e+24;"dd03";"sa03";"dk05";6;1,88969107531011;22
"326";"sp14";240,043041897019;1,03861216505154e+25;"dd03";"sa03";"dk05";13;5,06098320122192;59
"327";"sp15";252,123886374617;1,11298767349974e+24;"dd03";"sa03";"dk05";9;7,44430161233912;30
"328";"sp16";151,042437760107;2,24304664949585e+24;"dd03";"sa03";"dk05";6;2,25356900319457;41
"329";"sp17";89,8363037248373;6,07152429662387e+21;"dd03";"sa03";"dk05";12;5,4970106629837;15
"330";"sp18";110,462036467084;3,21343936575747e+22;"dd03";"sa03";"dk05";9;3,96526895074134;13
"331";"sp19";286,447310047232;5,4934932580272e+24;"dd03";"sa03";"dk05";11;6,58864447440872;46
"332";"sp20";226,577305719715;1,30891684660522e+26;"dd03";"sa03";"dk05";6;0,722135404124856;59
"333";"sp21";42,3914838481266;2,18024572075459e+21;"dd03";"sa03";"dk05";9;3,95693398379302;8
"334";"sp22";97,8871378760591;9,76785856363268e+25;"dd03";"sa03";"dk05";7;0,710869170046017;57
"335";"sp23";92,2467771432574;1,50442886109482e+25;"dd03";"sa03";"dk05";11;7,53070469912062;23
"336";"sp24";55,3578096057191;1,48162690284718e+23;"dd03";"sa03";"dk05";16;0,728616582229733;18
"337";"sp25";346,597998790771;1,2925196148753e+26;"dd03";"sa03";"dk05";13;2,40885776467621;56
"338";"sp26";246,739990633503;1,30098723059253e+24;"dd03";"sa03";"dk05";13;3,28984136450102;43
"339";"sp27";503,645232322227;1,42005037891241e+24;"dd03";"sa03";"dk05";7;7,41476905312309;57
"340";"sp28";302,961361554563;2,41319438054686e+23;"dd03";"sa03";"dk05";11;3,11288058368449;41
"341";"sp29";13,1961102163941;6,17281214620769e+22;"dd03";"sa03";"dk05";12;0,262869276106358;18
"342";"sp30";74,4779894627139;1,32532853191502e+23;"dd03";"sa03";"dk05";8;0,597106477388298;46
"343";"sp01";106,395571357194;916348340560,418;"dd03";"sa04";"dk01";14;5,02932420096604;17
"344";"sp02";252,373839460066;614141684013,86;"dd03";"sa04";"dk01";12;0,196265372137229;61
"345";"sp03";92,6156015265869;1901206068,18087;"dd03";"sa04";"dk01";14;0,271325540418426;16
"346";"sp04";206,680695686776;5001980926471,44;"dd03";"sa04";"dk01";17;1,1099749802983;44
"347";"sp05";23,1919561593951;302512343,895992;"dd03";"sa04";"dk01";7;0,098599253843228;22
"348";"sp06";89,6167441068456;628064616592,7;"dd03";"sa04";"dk01";10;0,110189698636532;64
"349";"sp07";50,4709748142821;168114946426,955;"dd03";"sa04";"dk01";10;0,356102257346114;57
"350";"sp08";87,3738147891758;20633196578,5271;"dd03";"sa04";"dk01";7;1,96560686815503;64
"351";"sp09";321,427680173296;14927586110404,1;"dd03";"sa04";"dk01";7;1,17218859869758;60
"352";"sp10";58,9992825732223;9225672692,02263;"dd03";"sa04";"dk01";6;0,708965820570787;36
"353";"sp11";113,430130199478;47778476347,8702;"dd03";"sa04";"dk01";12;0,0825736597180367;42
"354";"sp12";256,29028397863;99476715626,2454;"dd03";"sa04";"dk01";11;2,46934203877552;30
"355";"sp13";31,0137717302918;6919723081,55084;"dd03";"sa04";"dk01";12;0,229560503527694;7
"356";"sp14";73,2536076519934;44602360557,6644;"dd03";"sa04";"dk01";7;0,157983727735087;54
"357";"sp15";10,4800410916138;8587562868,05341;"dd03";"sa04";"dk01";5;0,340656897053123;11
"358";"sp16";371,090971553863;521509131970,36;"dd03";"sa04";"dk01";13;0,580351232861479;62
"359";"sp17";207,940236182922;137896867848,802;"dd03";"sa04";"dk01";10;3,66790055466776;30
"360";"sp18";64,228611932525;1595073722,19104;"dd03";"sa04";"dk01";6;0,84453166889446;26
"361";"sp19";65,7048345629435;3117128970244,42;"dd03";"sa04";"dk01";9;1,19393188873293;26
"362";"sp20";36,2208277520057;3951824208,75419;"dd03";"sa04";"dk01";5;0,529503039341146;55
"363";"sp21";95,2599208945071;5627987170,5415;"dd03";"sa04";"dk01";10;0,163898218423128;18
"364";"sp22";56,8640115956745;115822065930,254;"dd03";"sa04";"dk01";9;0,0947947297245264;41
"365";"sp23";9,95550843634713;13679739,9152276;"dd03";"sa04";"dk01";8;5,05247160515992;7
"366";"sp24";10,6613476715929;327070432,368463;"dd03";"sa04";"dk01";7;0,405667059007548;4
"367";"sp25";175,761621981548;25970450790467,2;"dd03";"sa04";"dk01";8;4,37497968452619;64
"368";"sp26";75,290796831474;117631826685,618;"dd03";"sa04";"dk01";9;1,36414740601541;25
"369";"sp27";98,3946918003228;183211431683,643;"dd03";"sa04";"dk01";7;0,624660615498821;64
"370";"sp28";329,039269265932;202406587979,042;"dd03";"sa04";"dk01";11;0,599293955912193;59
"371";"sp29";18,0140213694543;4068157522,73645;"dd03";"sa04";"dk01";9;0,667359863097469;4
"372";"sp30";125,131730334543;39922848548,3535;"dd03";"sa04";"dk01";8;0,0112713066710381;62
"373";"sp01";107,502046236953;6,07206250180203e+22;"dd02";"sa01";"dk04";8;1,08141273709577;38
"374";"sp02";158,436076645869;1,64934107357191e+22;"dd02";"sa01";"dk04";5;0,155568118368574;51
"375";"sp03";8,13455104373331;37918980643736322048;"dd02";"sa01";"dk04";6;0,907110974192619;4
"376";"sp04";26,285242683132;3,5108281094302e+21;"dd02";"sa01";"dk04";5;1,56700849449326;18
"377";"sp05";5,0298093558066;1417146119204257280;"dd02";"sa01";"dk04";4;2,39516192911787;7
"378";"sp06";0,671174395909035;2406876632202162176;"dd02";"sa01";"dk04";3;3,68449699122432;62
"379";"sp07";319,898645778863;1,29492419716859e+24;"dd02";"sa01";"dk04";8;0,450008939951658;69
"380";"sp08";278,151142863794;1,20081151446058e+23;"dd02";"sa01";"dk04";5;3,63881888229373;58
"381";"sp09";59,0893627704931;1,41820749603155e+21;"dd02";"sa01";"dk04";5;3,75334706880099;64
"382";"sp10";11,7820400684553;1,33673382394812e+20;"dd02";"sa01";"dk04";6;5,13651792682654;11
"383";"sp11";559,437540892647;5,28245038476792e+24;"dd02";"sa01";"dk04";15;6,12874513334204;69
"384";"sp12";8,87286369223043;722868177830911232;"dd02";"sa01";"dk04";3;3,01605643937415;8
"385";"sp13";70,6190905187737;3,69009849116427e+22;"dd02";"sa01";"dk04";6;7,76097033376389;23
"386";"sp14";487,856055771988;1,0161131466276e+25;"dd02";"sa01";"dk04";8;7,96942571754151;68
"387";"sp15";9,85685706555188;6,3101504827698e+19;"dd02";"sa01";"dk04";7;2,26282299050414;27
"388";"sp16";252,071549972992;5,45406877963977e+22;"dd02";"sa01";"dk04";12;5,24067741610057;36
"389";"sp17";8,46966842624381;1,07253484634836e+20;"dd02";"sa01";"dk04";8;1,54969414447745;9
"390";"sp18";21,6750302173897;74726266187875876864;"dd02";"sa01";"dk04";6;0,369031220674515;7
"391";"sp19";61,3839320218671;6,62045248769947e+22;"dd02";"sa01";"dk04";6;0,622534641217585;47
"392";"sp20";355,464549700484;7,9212247013516e+23;"dd02";"sa01";"dk04";11;6,49972612128824;69
"393";"sp21";19,8639936287387;59865453260146311168;"dd02";"sa01";"dk04";8;1,53455300629139;6
"394";"sp22";77,262070441133;5,28117324355553e+22;"dd02";"sa01";"dk04";4;5,7617583122469;68
"395";"sp23";74,6431342371911;2,24580339125772e+23;"dd02";"sa01";"dk04";8;6,19406631058623;23
"396";"sp25";442,568473820174;1,19421959956029e+24;"dd02";"sa01";"dk04";9;1,94501657276077;61
"397";"sp26";147,278546702053;6,79699884333755e+23;"dd02";"sa01";"dk04";8;0,08588774005572;45
"398";"sp27";221,104445605353;2,57398533680704e+22;"dd02";"sa01";"dk04";6;0,223264229794343;56
"399";"sp28";66,7535042716218;6,6602087532324e+23;"dd02";"sa01";"dk04";4;8,07445297593765;32
"400";"sp29";91,8088250890124;3,12899534117323e+21;"dd02";"sa01";"dk04";5;5,13625567632364;19
"401";"sp30";78,4254014325485;7,30875009532432e+23;"dd02";"sa01";"dk04";7;0,0332297329501101;51
"402";"sp01";12,2820867385704;1,73102649202973e+21;"dd01";"sa03";"dk02";2;1,65099737041428;21
"403";"sp02";75,845311098039;1,30097035200051e+24;"dd01";"sa03";"dk02";6;1,21501004331205;67
"404";"sp03";0,811797717133913;2,86947329993793e+20;"dd01";"sa03";"dk02";4;1,57518125046212;4
"405";"sp04";3,06058415456134;8,35871106511571e+23;"dd01";"sa03";"dk02";3;1,81549678587153;22
"406";"sp05";12,3970799055634;1,39757334573354e+21;"dd01";"sa03";"dk02";4;4,61431317903482;7
"407";"sp06";31,7210475387205;3,4548723509758e+23;"dd01";"sa03";"dk02";2;0,860225410014391;73
"408";"sp07";395,257519042176;3,93704388712863e+27;"dd01";"sa03";"dk02";7;3,80616940537792;67
"409";"sp08";490,720118728538;7,07421465341106e+25;"dd01";"sa03";"dk02";4;2,09766799502804;73
"410";"sp10";5,36652780066848;1,94774248875066e+22;"dd01";"sa03";"dk02";4;0,0528895509420959;13
"411";"sp12";20,6325895267847;7,81308816539061e+25;"dd01";"sa03";"dk02";5;1,86353729426776;9
"412";"sp13";22,0997283278956;1,08487165579782e+23;"dd01";"sa03";"dk02";5;1,54609037332966;12
"413";"sp14";262,330746551727;7,48656800414583e+25;"dd01";"sa03";"dk02";4;2,01002316021158;69
"414";"sp15";12,1321631740229;1,58673063552945e+23;"dd01";"sa03";"dk02";5;0,601893971860409;16
"415";"sp16";9,51814758539764;1,22871887496283e+24;"dd01";"sa03";"dk02";3;0,845409265160561;45
"416";"sp17";13,3844376323427;25696130321582174208;"dd01";"sa03";"dk02";3;0,216501078307542;10
"417";"sp18";3,31449058368571;1,62103126095319e+21;"dd01";"sa03";"dk02";4;9,5941568130838;8
"418";"sp19";88,1491752326122;5,87626751038217e+26;"dd01";"sa03";"dk02";5;2,0756535356335;32
"419";"sp20";49,5942729993244;3,59330737608916e+27;"dd01";"sa03";"dk02";4;3,39951703091941;67
"420";"sp21";3,44504681754097;17792896430928644096;"dd01";"sa03";"dk02";4;1,65857280486061;5
"421";"sp22";10,5263777740833;1,36450901423743e+21;"dd01";"sa03";"dk02";3;0,124269994886283;60
"422";"sp23";6,50097066780068;1,72005294806568e+21;"dd01";"sa03";"dk02";4;1,02915826439857;13
"423";"sp24";5,76599569306965;2,162981199332e+19;"dd01";"sa03";"dk02";2;0,928979396820068;12
"424";"sp25";357,979058200621;8,1935885291407e+27;"dd01";"sa03";"dk02";6;7,50032322962486;73
"425";"sp27";27,1523058694672;2,03402181428584e+22;"dd01";"sa03";"dk02";3;0,420486818999052;74
"426";"sp28";70,0055125882454;2,1859746437376e+25;"dd01";"sa03";"dk02";8;1,49732024372676;42
"427";"sp29";15,3573745090896;1,07824876857696e+23;"dd01";"sa03";"dk02";7;0,358507785946131;12
"428";"sp30";111,645091242948;4,73958498802275e+25;"dd01";"sa03";"dk02";2;1,48412478112413;65
"429";"sp01";185,522676921304;2586840685897886;"dd05";"sa02";"dk02";9;1,65099737041428;47
"430";"sp02";1009,86772631785;104799584676433520;"dd05";"sa02";"dk02";17;1,21501004331205;39
"431";"sp03";28,6110445338833;3335114051917,01;"dd05";"sa02";"dk02";14;1,57518125046212;6
"432";"sp04";109,391328597015;1883419635707340;"dd05";"sa02";"dk02";12;1,81549678587153;17
"433";"sp05";91,303468706473;4102169819606,35;"dd05";"sa02";"dk02";12;4,61431317903482;8
"434";"sp06";1176,26382821421;15357474365175030;"dd05";"sa02";"dk02";11;0,860225410014391;48
"435";"sp07";2820,33412331721;244004419061714272;"dd05";"sa02";"dk02";23;3,80616940537792;60
"436";"sp08";1882,12940608907;154500642317660544;"dd05";"sa02";"dk02";17;2,09766799502804;45
"437";"sp09";1180,57084147246;130073124006284016;"dd05";"sa02";"dk02";18;0,0445645540981328;53
"438";"sp10";168,054818366073;1103158968883934;"dd05";"sa02";"dk02";11;0,0528895509420959;14
"439";"sp11";2033,63767001841;19969963826378324;"dd05";"sa02";"dk02";16;0,668485902249813;72
"440";"sp12";120,37535895865;149065627110462;"dd05";"sa02";"dk02";20;1,86353729426776;9
"441";"sp13";376,00677332618;1021209412996870;"dd05";"sa02";"dk02";17;1,54609037332966;31
"442";"sp14";3344,17357666139;147143868177523648;"dd05";"sa02";"dk02";22;2,01002316021158;65
"443";"sp15";555,424789317594;1580720191030999;"dd05";"sa02";"dk02";15;0,601893971860409;36
"444";"sp16";575,347269814252;75367792467490288;"dd05";"sa02";"dk02";17;0,845409265160561;32
"445";"sp17";111,552080365961;10459517641231836;"dd05";"sa02";"dk02";16;0,216501078307542;12
"446";"sp18";196,087121232237;344444946200278;"dd05";"sa02";"dk02";24;9,5941568130838;9
"447";"sp19";1615,82079620443;10388434995821980;"dd05";"sa02";"dk02";19;2,0756535356335;55
"448";"sp20";2984,52108521678;215599782592079296;"dd05";"sa02";"dk02";19;3,39951703091941;63
"449";"sp21";83,7148696863589;14438934907061;"dd05";"sa02";"dk02";17;1,65857280486061;7
"450";"sp22";1864,73274902494;108640585948652128;"dd05";"sa02";"dk02";22;0,124269994886283;72
"451";"sp23";230,372176617754;554571077038288;"dd05";"sa02";"dk02";12;1,02915826439857;33
"452";"sp24";149,546406294801;118961746198639;"dd05";"sa02";"dk02";16;0,928979396820068;24
"453";"sp25";1320,42619840033;1045812394088063488;"dd05";"sa02";"dk02";12;7,50032322962486;47
"454";"sp26";2102,5475243143;10173143871386308;"dd05";"sa02";"dk02";12;4,31634307781559;52
"455";"sp27";1268,03741820722;20919599628724284;"dd05";"sa02";"dk02";18;0,420486818999052;45
"456";"sp28";848,81965264928;7077515141793154;"dd05";"sa02";"dk02";14;1,49732024372676;30
"457";"sp29";171,332490421522;89165064379295,3;"dd05";"sa02";"dk02";14;0,358507785946131;24
"458";"sp30";1621,59793108994;14619411639451894;"dd05";"sa02";"dk02";20;1,48412478112413;38
"459";"sp01";235,743663230651;2,59054660251404e+20;"dd02";"sa03";"dk04";10;5,18152016875591;34
"460";"sp02";132,917343344441;8534711246241837056;"dd02";"sa03";"dk04";9;0,808010941992203;49
"461";"sp03";4,50328622699397;24484489603517;"dd02";"sa03";"dk04";3;0,14524819128593;8
"462";"sp04";18,9043222009416;3278548020554936832;"dd02";"sa03";"dk04";3;8,09813797511586;31
"463";"sp05";16,8542377759146;51175045635669,2;"dd02";"sa03";"dk04";5;6,69978423383007;10
"464";"sp06";250,997023391104;20343929169545265152;"dd02";"sa03";"dk04";10;4,66170073029842;56
"465";"sp07";13,2853003975175;5737853926918159360;"dd02";"sa03";"dk04";2;0,0515265576541424;61
"466";"sp08";146,003238875182;3,60230257948877e+20;"dd02";"sa03";"dk04";8;0,231728753695885;58
"467";"sp09";82,3898173792518;10548703512988213248;"dd02";"sa03";"dk04";5;0,363226344188054;60
"468";"sp10";48,0013223817775;64205966817594064;"dd02";"sa03";"dk04";8;7,86168430204086;18
"469";"sp11";24,0922389235329;21705033639487246336;"dd02";"sa03";"dk04";4;3,0971994200222;60
"470";"sp12";38,317788609579;834836253510898;"dd02";"sa03";"dk04";7;1,62527146314581;13
"471";"sp13";116,696186682769;5910342513732719616;"dd02";"sa03";"dk04";8;3,69601022689266;22
"472";"sp14";349,372043765765;2,67529689727427e+21;"dd02";"sa03";"dk04";12;7,65513324692739;59
"473";"sp15";12,3644180248069;2,34341444550353e+20;"dd02";"sa03";"dk04";5;7,75433327709529;30
"474";"sp16";306,833100648953;7565118538726531072;"dd02";"sa03";"dk04";19;0,965580313156048;41
"475";"sp17";114,685219084516;6109803476060684;"dd02";"sa03";"dk04";15;0,526536570241054;15
"476";"sp18";73,2370999431204;980806965244841;"dd02";"sa03";"dk04";10;0,56217481320103;13
"477";"sp19";56,5190808009617;2,90302881545915e+20;"dd02";"sa03";"dk04";10;0,738064716530577;46
"478";"sp20";216,402047435191;8,08114576553218e+20;"dd02";"sa03";"dk04";10;3,97438727296836;59
"479";"sp21";20,5929897344144;28107204391620,7;"dd02";"sa03";"dk04";7;3,58867206413272;8
"480";"sp22";35,21121971928;2270017388345116672;"dd02";"sa03";"dk04";5;0,263977069407701;57
"481";"sp23";38,9210250631335;70795958121402712064;"dd02";"sa03";"dk04";9;0,300395795454582;23
"482";"sp24";107,755747663713;40162630170551943168;"dd02";"sa03";"dk04";12;2,25662865726872;18
"483";"sp25";259,207381579808;3258961934548148736;"dd02";"sa03";"dk04";7;1,05970158924659;56
"484";"sp26";110,16421936251;3,23087956975962e+20;"dd02";"sa03";"dk04";10;2,27841930328531;43
"485";"sp27";93,2870384917124;3,47145212513365e+20;"dd02";"sa03";"dk04";5;0,289965603699265;57
"486";"sp28";276,316476513022;1,28393758858577e+20;"dd02";"sa03";"dk04";14;0,0410614168958376;41
"487";"sp29";80,9520636658942;2705684885917352448;"dd02";"sa03";"dk04";7;1,2365341881911;18
