"generative.model";"replicate";"node_from";"node_to";"value"
"dd03";8;"sp29";"sp24";0,0518497158263283
"dd03";8;"sp29";"sp25";0
"dd03";8;"sp29";"sp26";0
"dd03";8;"sp29";"sp27";0
"dd03";8;"sp29";"sp28";0,151137224655077
"dd03";8;"sp29";"sp29";1
"dd03";8;"sp29";"sp30";0
"dd03";8;"sp30";"sp01";0
"dd03";8;"sp30";"sp02";0
"dd03";8;"sp30";"sp03";0
"dd03";8;"sp30";"sp04";0
"dd03";8;"sp30";"sp05";0
"dd03";8;"sp30";"sp06";0,0896819090492926
"dd03";8;"sp30";"sp07";0
"dd03";8;"sp30";"sp08";0
"dd03";8;"sp30";"sp09";0
"dd03";8;"sp30";"sp10";0
"dd03";8;"sp30";"sp11";0,962084385108299
"dd03";8;"sp30";"sp12";0
"dd03";8;"sp30";"sp13";0
"dd03";8;"sp30";"sp14";1,31134118902786
"dd03";8;"sp30";"sp15";0,151210171689031
"dd03";8;"sp30";"sp16";0
"dd03";8;"sp30";"sp17";0,558907676583791
"dd03";8;"sp30";"sp18";0,336611398220552
"dd03";8;"sp30";"sp19";0
"dd03";8;"sp30";"sp20";0,808537547068407
"dd03";8;"sp30";"sp21";0
"dd03";8;"sp30";"sp22";0
"dd03";8;"sp30";"sp23";0
"dd03";8;"sp30";"sp24";0
"dd03";8;"sp30";"sp25";0,645971474207141
"dd03";8;"sp30";"sp26";0
"dd03";8;"sp30";"sp27";0
"dd03";8;"sp30";"sp28";0
"dd03";8;"sp30";"sp29";0
"dd03";8;"sp30";"sp30";1
"dd03";9;"sp01";"sp01";1
"dd03";9;"sp01";"sp02";0,578508404003722
"dd03";9;"sp01";"sp03";0
"dd03";9;"sp01";"sp04";0,607079242420578
"dd03";9;"sp01";"sp05";0
"dd03";9;"sp01";"sp06";0
"dd03";9;"sp01";"sp07";0,0693279268149398
"dd03";9;"sp01";"sp08";0
"dd03";9;"sp01";"sp09";0,173657795540403
"dd03";9;"sp01";"sp10";0
"dd03";9;"sp01";"sp11";0
"dd03";9;"sp01";"sp12";0,67214610237446
"dd03";9;"sp01";"sp13";0
"dd03";9;"sp01";"sp14";0
"dd03";9;"sp01";"sp15";0
"dd03";9;"sp01";"sp16";0
"dd03";9;"sp01";"sp17";0,751139667839521
"dd03";9;"sp01";"sp18";0
"dd03";9;"sp01";"sp19";0,023633366521281
"dd03";9;"sp01";"sp20";0
"dd03";9;"sp01";"sp21";0
"dd03";9;"sp01";"sp22";0,525969409817039
"dd03";9;"sp01";"sp23";0
"dd03";9;"sp01";"sp24";0,210503739781386
"dd03";9;"sp01";"sp25";1,24076793249558
"dd03";9;"sp01";"sp26";0
"dd03";9;"sp01";"sp27";0
"dd03";9;"sp01";"sp28";0
"dd03";9;"sp01";"sp29";0,0599663539085045
"dd03";9;"sp01";"sp30";0,857712895649949
"dd03";9;"sp02";"sp01";0,406900258664674
"dd03";9;"sp02";"sp02";1
"dd03";9;"sp02";"sp03";0
"dd03";9;"sp02";"sp04";0,192004549114831
"dd03";9;"sp02";"sp05";0
"dd03";9;"sp02";"sp06";0,387402173273696
"dd03";9;"sp02";"sp07";0
"dd03";9;"sp02";"sp08";0,0573164801216429
"dd03";9;"sp02";"sp09";0
"dd03";9;"sp02";"sp10";0,822265079468248
"dd03";9;"sp02";"sp11";0,482318954087161
"dd03";9;"sp02";"sp12";0
"dd03";9;"sp02";"sp13";0
"dd03";9;"sp02";"sp14";0,738075242681774
"dd03";9;"sp02";"sp15";0
"dd03";9;"sp02";"sp16";0
"dd03";9;"sp02";"sp17";0,582235660561166
"dd03";9;"sp02";"sp18";0,0838193375147835
"dd03";9;"sp02";"sp19";0,203382202763906
"dd03";9;"sp02";"sp20";0
"dd03";9;"sp02";"sp21";0
"dd03";9;"sp02";"sp22";0,288255851676826
"dd03";9;"sp02";"sp23";0,939591775770067
"dd03";9;"sp02";"sp24";0
"dd03";9;"sp02";"sp25";0,327505744486463
"dd03";9;"sp02";"sp26";0
"dd03";9;"sp02";"sp27";0
"dd03";9;"sp02";"sp28";0,929711477997418
"dd03";9;"sp02";"sp29";0,542532363467984
"dd03";9;"sp02";"sp30";0
"dd03";9;"sp03";"sp01";0
"dd03";9;"sp03";"sp02";0
"dd03";9;"sp03";"sp03";1
"dd03";9;"sp03";"sp04";0,817791040937764
"dd03";9;"sp03";"sp05";0,606188453542259
"dd03";9;"sp03";"sp06";0,18093757723428
"dd03";9;"sp03";"sp07";0
"dd03";9;"sp03";"sp08";0,70112113621425
"dd03";9;"sp03";"sp09";0
"dd03";9;"sp03";"sp10";0
"dd03";9;"sp03";"sp11";0
"dd03";9;"sp03";"sp12";0
"dd03";9;"sp03";"sp13";0
"dd03";9;"sp03";"sp14";0,346604716727163
"dd03";9;"sp03";"sp15";0,607295679736195
"dd03";9;"sp03";"sp16";0
"dd03";9;"sp03";"sp17";0
"dd03";9;"sp03";"sp18";0
"dd03";9;"sp03";"sp19";0
"dd03";9;"sp03";"sp20";0,1568383525871
"dd03";9;"sp03";"sp21";0
"dd03";9;"sp03";"sp22";0
"dd03";9;"sp03";"sp23";0
"dd03";9;"sp03";"sp24";1,0980300656177
"dd03";9;"sp03";"sp25";0
"dd03";9;"sp03";"sp26";0,108577121652604
"dd03";9;"sp03";"sp27";0,367583324249908
"dd03";9;"sp03";"sp28";0
"dd03";9;"sp03";"sp29";0,120512284397826
"dd03";9;"sp03";"sp30";0
"dd03";9;"sp04";"sp01";0,188075048826534
"dd03";9;"sp04";"sp02";0,817248245978054
"dd03";9;"sp04";"sp03";0,833867889123669
"dd03";9;"sp04";"sp04";1
"dd03";9;"sp04";"sp05";0
"dd03";9;"sp04";"sp06";0
"dd03";9;"sp04";"sp07";0
"dd03";9;"sp04";"sp08";0,0349480935265126
"dd03";9;"sp04";"sp09";0
"dd03";9;"sp04";"sp10";0
"dd03";9;"sp04";"sp11";0
"dd03";9;"sp04";"sp12";0,347697796609642
"dd03";9;"sp04";"sp13";0
"dd03";9;"sp04";"sp14";0
"dd03";9;"sp04";"sp15";0
"dd03";9;"sp04";"sp16";0,478610536018773
"dd03";9;"sp04";"sp17";0
"dd03";9;"sp04";"sp18";0
"dd03";9;"sp04";"sp19";0
"dd03";9;"sp04";"sp20";0
"dd03";9;"sp04";"sp21";0
"dd03";9;"sp04";"sp22";0
"dd03";9;"sp04";"sp23";0,443534594583329
"dd03";9;"sp04";"sp24";0
"dd03";9;"sp04";"sp25";0
"dd03";9;"sp04";"sp26";0
"dd03";9;"sp04";"sp27";0
"dd03";9;"sp04";"sp28";0
"dd03";9;"sp04";"sp29";0,422245619517016
"dd03";9;"sp04";"sp30";0,62883669844019
"dd03";9;"sp05";"sp01";0
"dd03";9;"sp05";"sp02";0
"dd03";9;"sp05";"sp03";0,382072696603805
"dd03";9;"sp05";"sp04";0
"dd03";9;"sp05";"sp05";1
"dd03";9;"sp05";"sp06";0
"dd03";9;"sp05";"sp07";0,291948795432152
"dd03";9;"sp05";"sp08";0
"dd03";9;"sp05";"sp09";0
"dd03";9;"sp05";"sp10";0
"dd03";9;"sp05";"sp11";0,155910164366356
"dd03";9;"sp05";"sp12";0,744885370172922
"dd03";9;"sp05";"sp13";0
"dd03";9;"sp05";"sp14";0
"dd03";9;"sp05";"sp15";0
"dd03";9;"sp05";"sp16";0
"dd03";9;"sp05";"sp17";0
"dd03";9;"sp05";"sp18";0,304750549255602
"dd03";9;"sp05";"sp19";0,197735152949848
"dd03";9;"sp05";"sp20";0,485533453590046
"dd03";9;"sp05";"sp21";0
"dd03";9;"sp05";"sp22";0
"dd03";9;"sp05";"sp23";1,23148949479871
"dd03";9;"sp05";"sp24";0
"dd03";9;"sp05";"sp25";0,970078674495085
"dd03";9;"sp05";"sp26";0,15865494731018
"dd03";9;"sp05";"sp27";0
"dd03";9;"sp05";"sp28";0,85185455999244
"dd03";9;"sp05";"sp29";0
"dd03";9;"sp05";"sp30";0
"dd03";9;"sp06";"sp01";0
"dd03";9;"sp06";"sp02";0,51356197761458
"dd03";9;"sp06";"sp03";0,063286100902185
"dd03";9;"sp06";"sp04";0
"dd03";9;"sp06";"sp05";0
"dd03";9;"sp06";"sp06";1
"dd03";9;"sp06";"sp07";0
"dd03";9;"sp06";"sp08";0
"dd03";9;"sp06";"sp09";0,714944158999021
"dd03";9;"sp06";"sp10";0
"dd03";9;"sp06";"sp11";0
"dd03";9;"sp06";"sp12";0
"dd03";9;"sp06";"sp13";0
"dd03";9;"sp06";"sp14";0,476609514392279
"dd03";9;"sp06";"sp15";0,781092640086175
"dd03";9;"sp06";"sp16";1,11024291227069
"dd03";9;"sp06";"sp17";0
"dd03";9;"sp06";"sp18";0,124358223273652
"dd03";9;"sp06";"sp19";0
"dd03";9;"sp06";"sp20";0
"dd03";9;"sp06";"sp21";0,443173624883438
"dd03";9;"sp06";"sp22";0
"dd03";9;"sp06";"sp23";0
"dd03";9;"sp06";"sp24";1,22284404478248
"dd03";9;"sp06";"sp25";0,204392515741669
"dd03";9;"sp06";"sp26";0
"dd03";9;"sp06";"sp27";0
"dd03";9;"sp06";"sp28";0
"dd03";9;"sp06";"sp29";0
"dd03";9;"sp06";"sp30";0
"dd03";9;"sp07";"sp01";1,37725989199779
"dd03";9;"sp07";"sp02";0
"dd03";9;"sp07";"sp03";0
"dd03";9;"sp07";"sp04";0
"dd03";9;"sp07";"sp05";0,355539136109128
"dd03";9;"sp07";"sp06";0
"dd03";9;"sp07";"sp07";1
"dd03";9;"sp07";"sp08";0
"dd03";9;"sp07";"sp09";0
"dd03";9;"sp07";"sp10";0
"dd03";9;"sp07";"sp11";0
"dd03";9;"sp07";"sp12";0
"dd03";9;"sp07";"sp13";0,352882617207158
"dd03";9;"sp07";"sp14";0
"dd03";9;"sp07";"sp15";0
"dd03";9;"sp07";"sp16";0
"dd03";9;"sp07";"sp17";0,319613891711826
"dd03";9;"sp07";"sp18";0
"dd03";9;"sp07";"sp19";0,0264188794293805
"dd03";9;"sp07";"sp20";0
"dd03";9;"sp07";"sp21";0
"dd03";9;"sp07";"sp22";0
"dd03";9;"sp07";"sp23";0
"dd03";9;"sp07";"sp24";0
"dd03";9;"sp07";"sp25";0
"dd03";9;"sp07";"sp26";0,970310382709772
"dd03";9;"sp07";"sp27";0,594559512420571
"dd03";9;"sp07";"sp28";0,444032389566958
"dd03";9;"sp07";"sp29";0
"dd03";9;"sp07";"sp30";0
"dd03";9;"sp08";"sp01";0
"dd03";9;"sp08";"sp02";0,0966666790848922
"dd03";9;"sp08";"sp03";0,260943434929213
"dd03";9;"sp08";"sp04";1,07901219255074
"dd03";9;"sp08";"sp05";0
"dd03";9;"sp08";"sp06";0
"dd03";9;"sp08";"sp07";0
"dd03";9;"sp08";"sp08";1
"dd03";9;"sp08";"sp09";0
"dd03";9;"sp08";"sp10";0,214283527343884
"dd03";9;"sp08";"sp11";0
"dd03";9;"sp08";"sp12";0
"dd03";9;"sp08";"sp13";0
"dd03";9;"sp08";"sp14";0
"dd03";9;"sp08";"sp15";0
"dd03";9;"sp08";"sp16";0
"dd03";9;"sp08";"sp17";0,554262374922733
"dd03";9;"sp08";"sp18";0
"dd03";9;"sp08";"sp19";1,06742399013171
"dd03";9;"sp08";"sp20";0,241971025912829
"dd03";9;"sp08";"sp21";0
"dd03";9;"sp08";"sp22";0
"dd03";9;"sp08";"sp23";0
"dd03";9;"sp08";"sp24";0,421806767901282
"dd03";9;"sp08";"sp25";0,673715438474446
"dd03";9;"sp08";"sp26";0
"dd03";9;"sp08";"sp27";0
"dd03";9;"sp08";"sp28";0,689224719192592
"dd03";9;"sp08";"sp29";0
"dd03";9;"sp08";"sp30";0,163261449301622
"dd03";9;"sp09";"sp01";0,681377574643526
"dd03";9;"sp09";"sp02";0
"dd03";9;"sp09";"sp03";0
"dd03";9;"sp09";"sp04";0
"dd03";9;"sp09";"sp05";0
"dd03";9;"sp09";"sp06";0,124546105165363
"dd03";9;"sp09";"sp07";0
"dd03";9;"sp09";"sp08";0
"dd03";9;"sp09";"sp09";1
"dd03";9;"sp09";"sp10";0
"dd03";9;"sp09";"sp11";0
"dd03";9;"sp09";"sp12";0,51874809471668
"dd03";9;"sp09";"sp13";0,0228122555060265
"dd03";9;"sp09";"sp14";0
"dd03";9;"sp09";"sp15";0
"dd03";9;"sp09";"sp16";0
"dd03";9;"sp09";"sp17";0
"dd03";9;"sp09";"sp18";0,663932127764158
"dd03";9;"sp09";"sp19";0
"dd03";9;"sp09";"sp20";0
"dd03";9;"sp09";"sp21";0
"dd03";9;"sp09";"sp22";0
"dd03";9;"sp09";"sp23";0
"dd03";9;"sp09";"sp24";0
"dd03";9;"sp09";"sp25";0,536198023825915
"dd03";9;"sp09";"sp26";0
"dd03";9;"sp09";"sp27";0
"dd03";9;"sp09";"sp28";0
"dd03";9;"sp09";"sp29";0
"dd03";9;"sp09";"sp30";0,518986304874917
"dd03";9;"sp10";"sp01";0
"dd03";9;"sp10";"sp02";0,482096093535877
"dd03";9;"sp10";"sp03";0
"dd03";9;"sp10";"sp04";0
"dd03";9;"sp10";"sp05";0
"dd03";9;"sp10";"sp06";0
"dd03";9;"sp10";"sp07";0
"dd03";9;"sp10";"sp08";0,541724949808216
"dd03";9;"sp10";"sp09";0
"dd03";9;"sp10";"sp10";1
"dd03";9;"sp10";"sp11";0
"dd03";9;"sp10";"sp12";0
"dd03";9;"sp10";"sp13";0
"dd03";9;"sp10";"sp14";0
"dd03";9;"sp10";"sp15";0
"dd03";9;"sp10";"sp16";0
"dd03";9;"sp10";"sp17";0
"dd03";9;"sp10";"sp18";0
"dd03";9;"sp10";"sp19";0
"dd03";9;"sp10";"sp20";0
"dd03";9;"sp10";"sp21";0
"dd03";9;"sp10";"sp22";0,946764436378898
"dd03";9;"sp10";"sp23";0
"dd03";9;"sp10";"sp24";0
"dd03";9;"sp10";"sp25";0
"dd03";9;"sp10";"sp26";0
"dd03";9;"sp10";"sp27";0
"dd03";9;"sp10";"sp28";0,428708993302078
"dd03";9;"sp10";"sp29";0,13224123518241
"dd03";9;"sp10";"sp30";0,602286392341637
"dd03";9;"sp11";"sp01";0
"dd03";9;"sp11";"sp02";0,362199018441344
"dd03";9;"sp11";"sp03";0
"dd03";9;"sp11";"sp04";0
"dd03";9;"sp11";"sp05";1,02482995986734
"dd03";9;"sp11";"sp06";0
"dd03";9;"sp11";"sp07";0
"dd03";9;"sp11";"sp08";0
"dd03";9;"sp11";"sp09";0
"dd03";9;"sp11";"sp10";0
"dd03";9;"sp11";"sp11";1
"dd03";9;"sp11";"sp12";0
"dd03";9;"sp11";"sp13";0,114501762993546
"dd03";9;"sp11";"sp14";0
"dd03";9;"sp11";"sp15";0,62885486032637
"dd03";9;"sp11";"sp16";0
"dd03";9;"sp11";"sp17";1,12548690338263
"dd03";9;"sp11";"sp18";0,158165566102992
"dd03";9;"sp11";"sp19";0
"dd03";9;"sp11";"sp20";0
"dd03";9;"sp11";"sp21";0,354855049857138
"dd03";9;"sp11";"sp22";0
"dd03";9;"sp11";"sp23";0,495946122443878
"dd03";9;"sp11";"sp24";0,370152683299136
"dd03";9;"sp11";"sp25";0,676414196565301
"dd03";9;"sp11";"sp26";0,405499958744681
"dd03";9;"sp11";"sp27";0
"dd03";9;"sp11";"sp28";0,204093846238188
"dd03";9;"sp11";"sp29";0
"dd03";9;"sp11";"sp30";0,828417198891333
"dd03";9;"sp12";"sp01";1,28867745035619
"dd03";9;"sp12";"sp02";0
"dd03";9;"sp12";"sp03";0
"dd03";9;"sp12";"sp04";0,712237631694987
"dd03";9;"sp12";"sp05";1,17926286844369
"dd03";9;"sp12";"sp06";0
"dd03";9;"sp12";"sp07";0
"dd03";9;"sp12";"sp08";0
"dd03";9;"sp12";"sp09";0,555102302228951
"dd03";9;"sp12";"sp10";0
"dd03";9;"sp12";"sp11";0
"dd03";9;"sp12";"sp12";1
"dd03";9;"sp12";"sp13";0
"dd03";9;"sp12";"sp14";0
"dd03";9;"sp12";"sp15";0
"dd03";9;"sp12";"sp16";0
"dd03";9;"sp12";"sp17";0
"dd03";9;"sp12";"sp18";0
"dd03";9;"sp12";"sp19";0
"dd03";9;"sp12";"sp20";0
"dd03";9;"sp12";"sp21";0,732639820596953
"dd03";9;"sp12";"sp22";0
"dd03";9;"sp12";"sp23";0,71158203217286
"dd03";9;"sp12";"sp24";0
"dd03";9;"sp12";"sp25";0
"dd03";9;"sp12";"sp26";0
"dd03";9;"sp12";"sp27";0
"dd03";9;"sp12";"sp28";0,530659948740937
"dd03";9;"sp12";"sp29";0
"dd03";9;"sp12";"sp30";0
"dd03";9;"sp13";"sp01";0
"dd03";9;"sp13";"sp02";0
"dd03";9;"sp13";"sp03";0
"dd03";9;"sp13";"sp04";0
"dd03";9;"sp13";"sp05";0
"dd03";9;"sp13";"sp06";0
"dd03";9;"sp13";"sp07";0,0685554877155679
"dd03";9;"sp13";"sp08";0
"dd03";9;"sp13";"sp09";0,18431860261304
"dd03";9;"sp13";"sp10";0
"dd03";9;"sp13";"sp11";0,483708473543605
"dd03";9;"sp13";"sp12";0
"dd03";9;"sp13";"sp13";1
"dd03";9;"sp13";"sp14";0
"dd03";9;"sp13";"sp15";0
"dd03";9;"sp13";"sp16";0,615547337238849
"dd03";9;"sp13";"sp17";0
"dd03";9;"sp13";"sp18";0
"dd03";9;"sp13";"sp19";0,687429573552613
"dd03";9;"sp13";"sp20";0
"dd03";9;"sp13";"sp21";0
"dd03";9;"sp13";"sp22";0
"dd03";9;"sp13";"sp23";0
"dd03";9;"sp13";"sp24";0
"dd03";9;"sp13";"sp25";0,245487158075127
"dd03";9;"sp13";"sp26";0,286874123573267
"dd03";9;"sp13";"sp27";0
"dd03";9;"sp13";"sp28";0
"dd03";9;"sp13";"sp29";0
"dd03";9;"sp13";"sp30";0
"dd03";9;"sp14";"sp01";0
"dd03";9;"sp14";"sp02";0,192397975367619
"dd03";9;"sp14";"sp03";0,416171776643441
"dd03";9;"sp14";"sp04";0
"dd03";9;"sp14";"sp05";0
"dd03";9;"sp14";"sp06";0,0260171593574143
"dd03";9;"sp14";"sp07";0
"dd03";9;"sp14";"sp08";0
"dd03";9;"sp14";"sp09";0
"dd03";9;"sp14";"sp10";0
"dd03";9;"sp14";"sp11";0
"dd03";9;"sp14";"sp12";0
"dd03";9;"sp14";"sp13";0
"dd03";9;"sp14";"sp14";1
"dd03";9;"sp14";"sp15";0
"dd03";9;"sp14";"sp16";0
"dd03";9;"sp14";"sp17";0
"dd03";9;"sp14";"sp18";0
"dd03";9;"sp14";"sp19";0
"dd03";9;"sp14";"sp20";0
"dd03";9;"sp14";"sp21";0,406814338892025
"dd03";9;"sp14";"sp22";0,315397812825893
"dd03";9;"sp14";"sp23";0
"dd03";9;"sp14";"sp24";0
"dd03";9;"sp14";"sp25";0
"dd03";9;"sp14";"sp26";1,52121411827306
"dd03";9;"sp14";"sp27";0
"dd03";9;"sp14";"sp28";0
"dd03";9;"sp14";"sp29";0,0235989353991174
"dd03";9;"sp14";"sp30";0
"dd03";9;"sp15";"sp01";0
"dd03";9;"sp15";"sp02";0
"dd03";9;"sp15";"sp03";0,130265947487167
"dd03";9;"sp15";"sp04";0
"dd03";9;"sp15";"sp05";0
"dd03";9;"sp15";"sp06";0,461030336889056
"dd03";9;"sp15";"sp07";0
"dd03";9;"sp15";"sp08";0
"dd03";9;"sp15";"sp09";0
"dd03";9;"sp15";"sp10";0
"dd03";9;"sp15";"sp11";0,0503099643268705
"dd03";9;"sp15";"sp12";0
"dd03";9;"sp15";"sp13";0
"dd03";9;"sp15";"sp14";0
"dd03";9;"sp15";"sp15";1
"dd03";9;"sp15";"sp16";0
"dd03";9;"sp15";"sp17";0,336514364143481
"dd03";9;"sp15";"sp18";0
"dd03";9;"sp15";"sp19";0
"dd03";9;"sp15";"sp20";0
"dd03";9;"sp15";"sp21";0
"dd03";9;"sp15";"sp22";0
"dd03";9;"sp15";"sp23";0
"dd03";9;"sp15";"sp24";0
"dd03";9;"sp15";"sp25";0,0217161384007257
"dd03";9;"sp15";"sp26";0,0328167122304754
"dd03";9;"sp15";"sp27";0,404458082208969
"dd03";9;"sp15";"sp28";0
"dd03";9;"sp15";"sp29";0,794625755510644
"dd03";9;"sp15";"sp30";0,517721817726197
"dd03";9;"sp16";"sp01";0
"dd03";9;"sp16";"sp02";0
"dd03";9;"sp16";"sp03";0
"dd03";9;"sp16";"sp04";0,235191920045702
"dd03";9;"sp16";"sp05";0
"dd03";9;"sp16";"sp06";0,162585989017223
"dd03";9;"sp16";"sp07";0
"dd03";9;"sp16";"sp08";0
"dd03";9;"sp16";"sp09";0
"dd03";9;"sp16";"sp10";0
"dd03";9;"sp16";"sp11";0
"dd03";9;"sp16";"sp12";0
"dd03";9;"sp16";"sp13";0,274179532211737
"dd03";9;"sp16";"sp14";0
"dd03";9;"sp16";"sp15";0
"dd03";9;"sp16";"sp16";1
"dd03";9;"sp16";"sp17";0
"dd03";9;"sp16";"sp18";0
"dd03";9;"sp16";"sp19";0
"dd03";9;"sp16";"sp20";0
"dd03";9;"sp16";"sp21";0
"dd03";9;"sp16";"sp22";0
"dd03";9;"sp16";"sp23";0,141380937443834
"dd03";9;"sp16";"sp24";0
"dd03";9;"sp16";"sp25";0
"dd03";9;"sp16";"sp26";0
"dd03";9;"sp16";"sp27";0
"dd03";9;"sp16";"sp28";0,904675792011273
"dd03";9;"sp16";"sp29";0
"dd03";9;"sp16";"sp30";0
"dd03";9;"sp17";"sp01";0,0966107843147276
"dd03";9;"sp17";"sp02";0,105690672469257
"dd03";9;"sp17";"sp03";0
"dd03";9;"sp17";"sp04";0
"dd03";9;"sp17";"sp05";0
"dd03";9;"sp17";"sp06";0
"dd03";9;"sp17";"sp07";1,16326183145213
"dd03";9;"sp17";"sp08";0,788294220385128
"dd03";9;"sp17";"sp09";0
"dd03";9;"sp17";"sp10";0
"dd03";9;"sp17";"sp11";0,182052661042512
"dd03";9;"sp17";"sp12";0
"dd03";9;"sp17";"sp13";0
"dd03";9;"sp17";"sp14";0
"dd03";9;"sp17";"sp15";0,501521740026125
"dd03";9;"sp17";"sp16";0
"dd03";9;"sp17";"sp17";1
"dd03";9;"sp17";"sp18";0,291430293923789
"dd03";9;"sp17";"sp19";0,00226369690063435
"dd03";9;"sp17";"sp20";0
"dd03";9;"sp17";"sp21";0
"dd03";9;"sp17";"sp22";0
"dd03";9;"sp17";"sp23";0,501474873114592
"dd03";9;"sp17";"sp24";0
"dd03";9;"sp17";"sp25";0,795701744369224
"dd03";9;"sp17";"sp26";0,18120686131486
"dd03";9;"sp17";"sp27";0,0835616553204248
"dd03";9;"sp17";"sp28";0
"dd03";9;"sp17";"sp29";0,283409722135797
"dd03";9;"sp17";"sp30";0
"dd03";9;"sp18";"sp01";0
"dd03";9;"sp18";"sp02";1,00225543837512
"dd03";9;"sp18";"sp03";0
"dd03";9;"sp18";"sp04";0
"dd03";9;"sp18";"sp05";0,211597203903481
"dd03";9;"sp18";"sp06";0,0875433310240052
"dd03";9;"sp18";"sp07";0
"dd03";9;"sp18";"sp08";0
"dd03";9;"sp18";"sp09";0,79557292801185
"dd03";9;"sp18";"sp10";0
"dd03";9;"sp18";"sp11";0,0329338497992858
"dd03";9;"sp18";"sp12";0
"dd03";9;"sp18";"sp13";0
"dd03";9;"sp18";"sp14";0
"dd03";9;"sp18";"sp15";0
"dd03";9;"sp18";"sp16";0
"dd03";9;"sp18";"sp17";0,396626660096951
"dd03";9;"sp18";"sp18";1
"dd03";9;"sp18";"sp19";0
"dd03";9;"sp18";"sp20";0
"dd03";9;"sp18";"sp21";0
"dd03";9;"sp18";"sp22";0,763539846522417
"dd03";9;"sp18";"sp23";0,876873382635168
"dd03";9;"sp18";"sp24";0,00211937280605881
"dd03";9;"sp18";"sp25";0
"dd03";9;"sp18";"sp26";0
"dd03";9;"sp18";"sp27";0
"dd03";9;"sp18";"sp28";0,184939594214251
"dd03";9;"sp18";"sp29";0
"dd03";9;"sp18";"sp30";0,522887596335978
"dd03";9;"sp19";"sp01";0,744646136449472
"dd03";9;"sp19";"sp02";0,280257898746972
"dd03";9;"sp19";"sp03";0
"dd03";9;"sp19";"sp04";0
"dd03";9;"sp19";"sp05";0,166438693327089
"dd03";9;"sp19";"sp06";0
"dd03";9;"sp19";"sp07";1,23764758943778
"dd03";9;"sp19";"sp08";0,517207118983188
"dd03";9;"sp19";"sp09";0
"dd03";9;"sp19";"sp10";0
"dd03";9;"sp19";"sp11";0
"dd03";9;"sp19";"sp12";0
"dd03";9;"sp19";"sp13";0,566232319920329
"dd03";9;"sp19";"sp14";0
"dd03";9;"sp19";"sp15";0
"dd03";9;"sp19";"sp16";0
"dd03";9;"sp19";"sp17";0,388189679915419
"dd03";9;"sp19";"sp18";0
"dd03";9;"sp19";"sp19";1
"dd03";9;"sp19";"sp20";0
"dd03";9;"sp19";"sp21";0
"dd03";9;"sp19";"sp22";0
"dd03";9;"sp19";"sp23";0
"dd03";9;"sp19";"sp24";0,59924486691665
"dd03";9;"sp19";"sp25";0
"dd03";9;"sp19";"sp26";0
"dd03";9;"sp19";"sp27";0,239864372599928
"dd03";9;"sp19";"sp28";0
"dd03";9;"sp19";"sp29";0
"dd03";9;"sp19";"sp30";0
"dd03";9;"sp20";"sp01";0
"dd03";9;"sp20";"sp02";0
"dd03";9;"sp20";"sp03";1,31033922903811
"dd03";9;"sp20";"sp04";0
"dd03";9;"sp20";"sp05";0,602027645332488
"dd03";9;"sp20";"sp06";0
"dd03";9;"sp20";"sp07";0
"dd03";9;"sp20";"sp08";0,518564836756155
"dd03";9;"sp20";"sp09";0
"dd03";9;"sp20";"sp10";0
"dd03";9;"sp20";"sp11";0
"dd03";9;"sp20";"sp12";0
"dd03";9;"sp20";"sp13";0
"dd03";9;"sp20";"sp14";0
"dd03";9;"sp20";"sp15";0
"dd03";9;"sp20";"sp16";0
"dd03";9;"sp20";"sp17";0
"dd03";9;"sp20";"sp18";0
"dd03";9;"sp20";"sp19";0
"dd03";9;"sp20";"sp20";1
"dd03";9;"sp20";"sp21";0
"dd03";9;"sp20";"sp22";0
"dd03";9;"sp20";"sp23";0
"dd03";9;"sp20";"sp24";0
"dd03";9;"sp20";"sp25";0,733099426089546
"dd03";9;"sp20";"sp26";0
"dd03";9;"sp20";"sp27";0
"dd03";9;"sp20";"sp28";0
"dd03";9;"sp20";"sp29";0,673958023117958
"dd03";9;"sp20";"sp30";0,112399781101313
"dd03";9;"sp21";"sp01";0
"dd03";9;"sp21";"sp02";0
"dd03";9;"sp21";"sp03";0
"dd03";9;"sp21";"sp04";0
"dd03";9;"sp21";"sp05";0
"dd03";9;"sp21";"sp06";0,553698578454319
"dd03";9;"sp21";"sp07";0
"dd03";9;"sp21";"sp08";0
"dd03";9;"sp21";"sp09";0
"dd03";9;"sp21";"sp10";0
"dd03";9;"sp21";"sp11";0,389429528085563
"dd03";9;"sp21";"sp12";0,664489508552227
"dd03";9;"sp21";"sp13";0
"dd03";9;"sp21";"sp14";0,527499433948468
"dd03";9;"sp21";"sp15";0
"dd03";9;"sp21";"sp16";0
"dd03";9;"sp21";"sp17";0
"dd03";9;"sp21";"sp18";0
"dd03";9;"sp21";"sp19";0
"dd03";9;"sp21";"sp20";0
"dd03";9;"sp21";"sp21";1
"dd03";9;"sp21";"sp22";0,0747641622918162
"dd03";9;"sp21";"sp23";0
"dd03";9;"sp21";"sp24";0
"dd03";9;"sp21";"sp25";0
"dd03";9;"sp21";"sp26";0
"dd03";9;"sp21";"sp27";0,354066902736098
"dd03";9;"sp21";"sp28";0,898258688082212
"dd03";9;"sp21";"sp29";0
"dd03";9;"sp21";"sp30";0
"dd03";9;"sp22";"sp01";1,14835938228852
"dd03";9;"sp22";"sp02";0,202097157978171
